id,date,unit_measurement,quantity,price_per_unit,total_income,id_crop
3475,2020-08-24,300,21,1400,29400,
3476,2021-04-02,200,29,1200,34800,
3477,2021-01-30,300,39,1400,54600,
3478,2021-03-01,300,57,1400,79800,
3479,2020-07-03,300,48,1400,67200,
3480,2020-11-20,300,56,1400,78400,
3481,2020-07-03,300,20,1400,28000,
3482,2020-09-08,200,31,1200,37200,
3483,2021-02-10,200,27,1200,32400,
3484,2020-06-25,200,24,1200,28800,
3485,2020-11-22,300,59,1400,82600,
3486,2020-11-20,200,47,1200,56400,
3487,2020-11-29,200,29,1200,34800,
3488,2020-11-08,300,50,1400,70000,
3489,2021-04-06,300,41,1400,57400,
3490,2021-03-06,200,36,1200,43200,
3491,2021-04-04,200,57,1200,68400,
3492,2020-10-22,300,44,1400,61600,
3493,2021-02-02,300,27,1400,37800,
3494,2020-10-23,200,35,1200,42000,
3495,2020-06-24,300,26,1400,36400,
3496,2020-08-03,300,27,1400,37800,
3497,2020-12-05,300,33,1400,46200,
3498,2021-04-04,200,23,1200,27600,
3499,2020-11-26,300,57,1400,79800,
3500,2021-03-04,200,54,1200,64800,
3501,2021-02-02,200,42,1200,50400,
3502,2021-04-11,300,21,1400,29400,
3503,2020-12-09,300,25,1400,35000,
3504,2020-06-30,300,45,1400,63000,
3505,2021-03-12,200,50,1200,60000,
3506,2021-03-23,200,39,1200,46800,
3507,2021-03-09,300,40,1400,56000,
3508,2020-07-28,300,21,1400,29400,
3509,2020-10-17,200,29,1200,34800,
3510,2021-02-11,300,32,1400,44800,
3511,2020-10-28,200,20,1200,24000,
3512,2020-11-05,200,25,1200,30000,
3513,2020-08-14,200,21,1200,25200,
3514,2020-06-25,300,34,1400,47600,
3515,2020-12-16,200,53,1200,63600,
3516,2020-07-22,300,25,1400,35000,
3517,2021-03-10,300,47,1400,65800,
3518,2020-08-12,200,32,1200,38400,
3519,2020-09-21,200,21,1200,25200,
3520,2020-09-22,200,49,1200,58800,
3521,2021-02-18,200,38,1200,45600,
3522,2020-11-22,200,50,1200,60000,
3523,2020-07-21,200,52,1200,62400,
3524,2020-09-16,300,20,1400,28000,
3525,2020-12-17,200,37,1200,44400,
3526,2021-04-14,200,60,1200,72000,
3527,2021-03-28,200,45,1200,54000,
3528,2021-04-19,300,29,1400,40600,
3529,2021-01-18,300,49,1400,68600,
3530,2020-10-17,300,27,1400,37800,
3531,2020-11-21,300,32,1400,44800,
3532,2021-04-02,300,46,1400,64400,
3533,2020-07-31,200,30,1200,36000,
3534,2020-07-16,200,31,1200,37200,
3535,2020-09-16,200,31,1200,37200,
3536,2020-08-12,200,41,1200,49200,
3537,2020-11-08,200,39,1200,46800,
3538,2020-12-16,200,51,1200,61200,
3539,2021-04-02,200,29,1200,34800,
3540,2021-03-06,200,47,1200,56400,
3541,2020-12-18,300,52,1400,72800,
3542,2020-06-30,300,35,1400,49000,
3543,2020-08-24,200,33,1200,39600,
3544,2021-01-11,200,27,1200,32400,
3545,2020-10-03,200,59,1200,70800,
3546,2021-03-12,200,32,1200,38400,
3547,2021-02-18,200,41,1200,49200,
3548,2021-03-09,200,34,1200,40800,
3549,2020-07-18,300,54,1400,75600,
3550,2021-03-20,300,42,1400,58800,
3551,2020-07-07,300,28,1400,39200,
3552,2021-03-29,300,39,1400,54600,
3553,2021-03-29,200,45,1200,54000,
3554,2020-11-03,200,40,1200,48000,
3555,2020-11-26,200,47,1200,56400,
3556,2020-08-31,200,59,1200,70800,
3557,2021-03-17,200,45,1200,54000,
3558,2020-09-21,300,51,1400,71400,
3559,2021-01-10,300,26,1400,36400,
3560,2021-01-11,300,31,1400,43400,
3561,2021-02-09,300,52,1400,72800,
3562,2021-01-21,200,27,1200,32400,
3563,2020-12-17,200,60,1200,72000,
3564,2020-11-27,300,25,1400,35000,
3565,2020-09-20,300,58,1400,81200,
3566,2020-12-07,300,29,1400,40600,
3567,2021-04-15,300,27,1400,37800,
3568,2020-10-15,200,33,1200,39600,
3569,2020-07-21,200,44,1200,52800,
3570,2020-07-09,300,60,1400,84000,
3571,2020-09-18,300,20,1400,28000,
3572,2021-03-26,200,53,1200,63600,
3573,2020-12-07,200,27,1200,32400,
3574,2021-04-03,200,45,1200,54000,
3575,2020-09-20,200,47,1200,56400,
3576,2020-08-25,200,53,1200,63600,
3577,2020-11-29,200,30,1200,36000,
3578,2020-08-22,300,43,1400,60200,
3579,2021-01-13,200,57,1200,68400,
3580,2020-11-10,200,27,1200,32400,
3581,2020-11-05,200,56,1200,67200,
3582,2020-08-11,200,53,1200,63600,
3583,2020-12-25,200,27,1200,32400,
3584,2020-10-14,300,34,1400,47600,
3585,2020-07-06,200,46,1200,55200,
3586,2020-07-13,300,47,1400,65800,
3587,2020-11-09,300,45,1400,63000,
3588,2020-10-20,200,60,1200,72000,
3589,2021-01-11,300,22,1400,30800,
3590,2021-02-19,200,57,1200,68400,
3591,2021-03-05,300,60,1400,84000,
3592,2020-07-29,200,45,1200,54000,
3593,2020-08-24,200,31,1200,37200,
3594,2020-09-20,300,56,1400,78400,
3595,2020-08-19,200,51,1200,61200,
3596,2020-10-25,300,24,1400,33600,
3597,2021-01-07,300,49,1400,68600,
3598,2020-09-23,300,30,1400,42000,
3599,2021-04-18,300,46,1400,64400,
3600,2020-09-14,300,38,1400,53200,
3601,2020-12-22,200,36,1200,43200,
3602,2020-11-25,200,47,1200,56400,
3603,2020-09-17,300,38,1400,53200,
3604,2020-07-18,200,26,1200,31200,
3605,2021-03-21,200,26,1200,31200,
3606,2020-08-13,300,22,1400,30800,
3607,2020-10-15,300,31,1400,43400,
3608,2020-07-21,200,53,1200,63600,
3609,2021-02-17,200,39,1200,46800,
3610,2020-11-04,300,50,1400,70000,
3611,2020-12-22,200,22,1200,26400,
3612,2020-12-16,200,54,1200,64800,
3613,2021-03-19,200,36,1200,43200,
3614,2020-07-20,200,47,1200,56400,
3615,2020-09-05,200,59,1200,70800,
3616,2021-03-04,200,58,1200,69600,
3617,2020-07-27,200,60,1200,72000,
3618,2020-12-22,300,52,1400,72800,
3619,2020-09-23,300,38,1400,53200,
3620,2020-10-29,200,55,1200,66000,
3621,2020-12-21,200,23,1200,27600,
3622,2021-03-22,300,37,1400,51800,
3623,2020-11-18,200,38,1200,45600,
3624,2021-02-18,200,57,1200,68400,
3625,2020-09-09,200,35,1200,42000,
3626,2020-11-05,300,45,1400,63000,
3627,2020-11-27,200,44,1200,52800,
3628,2020-08-19,300,39,1400,54600,
3629,2021-04-11,300,30,1400,42000,
3630,2020-08-13,300,31,1400,43400,
3631,2020-07-09,300,57,1400,79800,
3632,2021-01-07,200,25,1200,30000,
3633,2020-11-05,200,58,1200,69600,
3634,2020-10-25,200,59,1200,70800,
3635,2021-03-22,300,54,1400,75600,
3636,2020-08-06,300,27,1400,37800,
3637,2021-02-14,300,38,1400,53200,
3638,2020-11-02,200,24,1200,28800,
3639,2021-04-14,300,44,1400,61600,
3640,2020-09-12,200,42,1200,50400,
3641,2021-03-10,300,37,1400,51800,
3642,2021-04-08,200,44,1200,52800,
3643,2021-03-04,300,36,1400,50400,
3644,2020-09-10,200,44,1200,52800,
3645,2021-02-09,200,24,1200,28800,
3646,2020-08-07,300,23,1400,32200,
3647,2021-03-24,300,25,1400,35000,
3648,2020-06-25,300,49,1400,68600,
3649,2020-08-21,300,43,1400,60200,
3650,2020-12-11,200,57,1200,68400,
3651,2020-09-17,300,53,1400,74200,
3652,2021-03-27,300,27,1400,37800,
3653,2020-11-08,300,22,1400,30800,
3654,2020-08-29,200,58,1200,69600,
3655,2020-12-28,300,31,1400,43400,
3656,2021-02-04,300,36,1400,50400,
3657,2020-10-10,300,24,1400,33600,
3658,2020-11-04,300,49,1400,68600,
3659,2020-09-15,200,26,1200,31200,
3660,2021-03-23,300,58,1400,81200,
3661,2020-12-26,200,52,1200,62400,
3662,2020-12-07,200,28,1200,33600,
3663,2020-08-12,200,38,1200,45600,
3664,2020-08-01,200,35,1200,42000,
3665,2021-02-27,300,30,1400,42000,
3666,2020-08-01,300,55,1400,77000,
3667,2021-02-13,200,39,1200,46800,
3668,2020-10-23,200,33,1200,39600,
3669,2020-10-02,300,54,1400,75600,
3670,2020-09-06,300,36,1400,50400,
3671,2020-08-01,300,60,1400,84000,
3672,2020-10-09,300,31,1400,43400,
3673,2021-01-07,200,57,1200,68400,
3674,2021-01-15,200,49,1200,58800,
3675,2021-02-11,300,32,1400,44800,
3676,2020-07-16,200,37,1200,44400,
3677,2020-08-07,300,37,1400,51800,
3678,2021-01-05,300,42,1400,58800,
3679,2020-09-11,200,43,1200,51600,
3680,2020-11-11,300,58,1400,81200,
3681,2020-12-16,200,59,1200,70800,
3682,2021-02-23,200,27,1200,32400,
3683,2021-04-09,300,42,1400,58800,
3684,2020-10-14,300,35,1400,49000,
3685,2020-10-26,200,42,1200,50400,
3686,2020-06-29,200,45,1200,54000,
3687,2020-09-14,200,53,1200,63600,
3688,2020-11-02,200,20,1200,24000,
3689,2020-08-08,200,56,1200,67200,
3690,2021-01-30,200,51,1200,61200,
3691,2021-04-01,200,44,1200,52800,
3692,2020-11-18,200,47,1200,56400,
3693,2020-08-04,200,22,1200,26400,
3694,2021-02-03,300,47,1400,65800,
3695,2021-01-01,300,40,1400,56000,
3696,2020-11-27,300,27,1400,37800,
3697,2020-10-01,200,23,1200,27600,
3698,2020-12-10,200,26,1200,31200,
3699,2020-07-03,200,34,1200,40800,
3700,2020-09-17,300,38,1400,53200,
3701,2020-11-03,200,31,1200,37200,
3702,2020-09-01,300,54,1400,75600,
3703,2021-02-14,300,33,1400,46200,
3704,2020-11-05,300,24,1400,33600,
3705,2020-11-22,300,23,1400,32200,
3706,2021-02-20,300,30,1400,42000,
3707,2020-09-12,300,56,1400,78400,
3708,2020-09-21,200,29,1200,34800,
3709,2020-07-28,300,27,1400,37800,
3710,2021-03-04,300,60,1400,84000,
3711,2020-10-16,300,48,1400,67200,
3712,2020-06-25,300,29,1400,40600,
3713,2021-02-10,300,47,1400,65800,
3714,2021-01-05,200,20,1200,24000,
3715,2020-12-14,300,39,1400,54600,
3716,2020-08-30,300,53,1400,74200,
3717,2021-01-26,200,25,1200,30000,
3718,2021-03-13,300,58,1400,81200,
3719,2020-06-26,300,26,1400,36400,
3720,2020-12-04,300,46,1400,64400,
3721,2021-03-30,200,58,1200,69600,
3722,2021-02-27,300,45,1400,63000,
3723,2021-04-08,200,22,1200,26400,
3724,2020-12-11,300,31,1400,43400,
3725,2020-06-30,300,27,1400,37800,
3726,2020-10-27,300,42,1400,58800,
3727,2020-10-31,200,26,1200,31200,
3728,2020-12-04,300,24,1400,33600,
3729,2021-04-07,200,32,1200,38400,
3730,2021-01-20,200,23,1200,27600,
3731,2020-12-02,200,40,1200,48000,
3732,2020-09-08,200,47,1200,56400,
3733,2020-11-04,200,31,1200,37200,
3734,2021-01-04,200,52,1200,62400,
3735,2020-08-20,300,46,1400,64400,
3736,2020-11-28,300,36,1400,50400,
3737,2020-08-10,300,43,1400,60200,
3738,2020-09-29,200,39,1200,46800,
3739,2020-10-08,200,28,1200,33600,
3740,2020-10-28,200,40,1200,48000,
3741,2020-10-03,300,25,1400,35000,
3742,2020-12-08,200,33,1200,39600,
3743,2020-12-09,300,29,1400,40600,
3744,2020-07-14,200,30,1200,36000,
3745,2021-01-28,300,50,1400,70000,
3746,2020-08-31,200,44,1200,52800,
3747,2021-04-07,200,27,1200,32400,
3748,2020-09-15,300,49,1400,68600,
3749,2020-07-07,300,46,1400,64400,
3750,2021-02-25,300,34,1400,47600,
3751,2020-07-03,300,42,1400,58800,
3752,2021-02-17,200,35,1200,42000,
3753,2020-09-29,200,47,1200,56400,
3754,2021-03-14,300,32,1400,44800,
3755,2021-04-15,300,21,1400,29400,
3756,2020-09-18,300,45,1400,63000,
3757,2021-02-12,300,37,1400,51800,
3758,2020-07-09,200,46,1200,55200,
3759,2020-09-11,300,31,1400,43400,
3760,2020-07-07,200,32,1200,38400,
3761,2020-09-15,200,21,1200,25200,
3762,2020-06-30,300,45,1400,63000,
3763,2021-03-12,300,20,1400,28000,
3764,2020-07-22,300,46,1400,64400,
3765,2021-02-08,300,51,1400,71400,
3766,2020-11-29,200,49,1200,58800,
3767,2021-02-21,200,23,1200,27600,
3768,2020-12-15,200,25,1200,30000,
3769,2020-07-09,300,35,1400,49000,
3770,2020-10-01,300,24,1400,33600,
3771,2020-12-02,300,52,1400,72800,
3772,2020-12-29,200,45,1200,54000,
3773,2021-03-30,300,23,1400,32200,
3774,2020-07-20,200,50,1200,60000,
3775,2021-03-29,300,30,1400,42000,
3776,2020-09-20,300,60,1400,84000,
3777,2020-07-21,300,34,1400,47600,
3778,2021-04-16,200,54,1200,64800,
3779,2021-03-15,200,34,1200,40800,
3780,2020-07-23,200,42,1200,50400,
3781,2020-12-05,300,22,1400,30800,
3782,2020-06-24,200,54,1200,64800,
3783,2020-09-27,200,36,1200,43200,
3784,2020-11-28,200,26,1200,31200,
3785,2021-04-14,200,41,1200,49200,
3786,2020-09-29,200,46,1200,55200,
3787,2021-04-09,300,33,1400,46200,
3788,2020-08-16,300,29,1400,40600,
3789,2020-09-18,300,26,1400,36400,
3790,2020-08-18,200,30,1200,36000,
3791,2021-01-26,200,20,1200,24000,
3792,2021-02-03,200,30,1200,36000,
3793,2020-08-02,200,46,1200,55200,
3794,2021-02-19,200,52,1200,62400,
3795,2021-03-06,300,28,1400,39200,
3796,2020-08-06,300,58,1400,81200,
3797,2021-01-24,200,42,1200,50400,
3798,2021-01-07,200,21,1200,25200,
3799,2021-03-20,300,35,1400,49000,
3800,2020-10-27,300,40,1400,56000,
3801,2021-03-01,300,41,1400,57400,
3802,2020-09-29,300,42,1400,58800,
3803,2020-11-15,200,24,1200,28800,
3804,2021-01-27,300,49,1400,68600,
3805,2020-08-03,300,20,1400,28000,
3806,2020-08-07,300,38,1400,53200,
3807,2021-03-30,300,21,1400,29400,
3808,2021-04-13,300,59,1400,82600,
3809,2021-03-12,300,54,1400,75600,
3810,2020-06-30,300,34,1400,47600,
3811,2021-02-28,300,22,1400,30800,
3812,2020-12-20,300,52,1400,72800,
3813,2020-10-10,300,38,1400,53200,
3814,2020-10-26,300,21,1400,29400,
3815,2020-09-20,300,34,1400,47600,
3816,2020-12-24,300,52,1400,72800,
3817,2021-01-21,300,34,1400,47600,
3818,2021-01-01,300,57,1400,79800,
3819,2020-07-08,300,38,1400,53200,
3820,2020-08-02,200,23,1200,27600,
3821,2020-07-16,200,53,1200,63600,
3822,2020-11-20,200,43,1200,51600,
3823,2020-08-24,300,39,1400,54600,
3824,2020-11-01,300,50,1400,70000,
3825,2020-07-29,200,35,1200,42000,
3826,2020-07-28,200,42,1200,50400,
3827,2020-10-06,300,38,1400,53200,
3828,2020-08-24,300,32,1400,44800,
3829,2020-08-18,300,55,1400,77000,
3830,2021-02-12,300,37,1400,51800,
3831,2021-03-25,200,30,1200,36000,
3832,2020-06-27,200,54,1200,64800,
3833,2020-07-13,300,53,1400,74200,
3834,2020-07-13,300,23,1400,32200,
3835,2020-10-26,200,38,1200,45600,
3836,2020-07-07,300,29,1400,40600,
3837,2020-10-13,300,35,1400,49000,
3838,2020-12-12,300,46,1400,64400,
3839,2020-06-26,300,28,1400,39200,
3840,2020-08-22,200,56,1200,67200,
3841,2021-04-02,300,33,1400,46200,
3842,2020-11-06,300,34,1400,47600,
3843,2021-04-19,300,37,1400,51800,
3844,2020-09-09,300,24,1400,33600,
3845,2021-02-07,200,28,1200,33600,
3846,2021-02-25,200,57,1200,68400,
3847,2020-08-12,200,45,1200,54000,
3848,2021-03-23,200,35,1200,42000,
3849,2020-12-28,300,37,1400,51800,
3850,2021-01-07,300,20,1400,28000,
3851,2020-11-28,200,35,1200,42000,
3852,2020-12-11,200,26,1200,31200,
3853,2020-07-03,200,26,1200,31200,
3854,2021-02-20,200,41,1200,49200,
3855,2021-01-27,200,25,1200,30000,
3856,2020-12-15,200,60,1200,72000,
3857,2020-11-14,200,25,1200,30000,
3858,2020-08-15,200,45,1200,54000,
3859,2020-10-01,200,40,1200,48000,
3860,2020-07-23,200,48,1200,57600,
3861,2020-12-14,300,26,1400,36400,
3862,2020-08-15,200,38,1200,45600,
3863,2021-03-01,300,47,1400,65800,
3864,2021-02-15,200,20,1200,24000,
3865,2020-09-04,200,24,1200,28800,
3866,2021-01-03,300,20,1400,28000,
3867,2020-10-03,300,51,1400,71400,
3868,2021-04-16,300,32,1400,44800,
3869,2021-03-08,300,44,1400,61600,
3870,2020-08-30,200,29,1200,34800,
3871,2020-11-10,200,60,1200,72000,
3872,2021-03-18,300,41,1400,57400,
3873,2020-10-06,300,44,1400,61600,
3874,2021-03-14,200,23,1200,27600,
3875,2020-06-25,200,42,1200,50400,
3876,2021-03-29,300,48,1400,67200,
3877,2020-08-07,300,32,1400,44800,
3878,2020-07-24,300,58,1400,81200,
3879,2021-03-26,300,31,1400,43400,
3880,2020-09-13,300,47,1400,65800,
3881,2020-11-08,200,38,1200,45600,
3882,2021-02-11,200,48,1200,57600,
3883,2020-09-30,300,42,1400,58800,
3884,2020-07-31,200,52,1200,62400,
3885,2021-03-17,300,55,1400,77000,
3886,2020-12-04,200,57,1200,68400,
3887,2020-07-14,200,40,1200,48000,
3888,2020-08-06,200,60,1200,72000,
3889,2020-10-29,200,33,1200,39600,
3890,2020-09-13,300,53,1400,74200,
3891,2021-01-04,200,48,1200,57600,
3892,2020-09-12,300,42,1400,58800,
3893,2021-01-08,300,37,1400,51800,
3894,2021-02-14,200,48,1200,57600,
3895,2020-08-03,300,45,1400,63000,
3896,2020-08-04,300,41,1400,57400,
3897,2020-10-14,200,57,1200,68400,
3898,2020-08-16,300,35,1400,49000,
3899,2021-01-28,300,50,1400,70000,
3900,2021-03-20,200,27,1200,32400,
3901,2021-01-10,300,31,1400,43400,
3902,2020-07-11,300,30,1400,42000,
3903,2021-04-06,200,39,1200,46800,
3904,2020-12-16,300,41,1400,57400,
3905,2020-09-16,200,39,1200,46800,
3906,2020-12-07,200,37,1200,44400,
3907,2021-04-11,200,23,1200,27600,
3908,2020-10-31,200,24,1200,28800,
3909,2020-09-09,200,48,1200,57600,
3910,2021-01-07,200,58,1200,69600,
3911,2020-10-01,200,52,1200,62400,
3912,2020-07-13,300,47,1400,65800,
3913,2020-11-27,200,43,1200,51600,
3914,2021-03-31,200,33,1200,39600,
3915,2021-01-20,200,53,1200,63600,
3916,2021-04-17,300,47,1400,65800,
3917,2020-07-28,200,52,1200,62400,
3918,2020-07-31,300,27,1400,37800,
3919,2021-02-12,200,60,1200,72000,
3920,2021-02-03,200,44,1200,52800,
3921,2020-12-14,200,50,1200,60000,
3922,2020-08-07,300,39,1400,54600,
3923,2020-07-09,300,56,1400,78400,
3924,2020-07-17,200,43,1200,51600,
3925,2021-01-28,300,27,1400,37800,
3926,2021-01-18,200,25,1200,30000,
3927,2021-01-15,300,39,1400,54600,
3928,2020-12-12,200,30,1200,36000,
3929,2020-10-29,300,53,1400,74200,
3930,2020-12-11,300,30,1400,42000,
3931,2020-07-29,200,46,1200,55200,
3932,2021-01-18,200,49,1200,58800,
3933,2020-12-17,300,28,1400,39200,
3934,2021-04-12,300,41,1400,57400,
3935,2021-02-17,300,42,1400,58800,
3936,2020-12-18,200,50,1200,60000,
3937,2021-03-13,300,35,1400,49000,
3938,2021-03-11,300,32,1400,44800,
3939,2020-08-22,200,32,1200,38400,
3940,2021-04-02,200,32,1200,38400,
3941,2021-02-15,300,50,1400,70000,
3942,2021-01-23,200,53,1200,63600,
3943,2020-12-18,300,27,1400,37800,
3944,2020-12-02,300,58,1400,81200,
3945,2020-10-23,300,50,1400,70000,
3946,2021-04-11,200,55,1200,66000,
3947,2020-11-13,200,40,1200,48000,
3948,2021-03-01,300,27,1400,37800,
3949,2020-11-29,200,52,1200,62400,
3950,2021-03-30,300,46,1400,64400,
3951,2020-07-30,300,26,1400,36400,
3952,2020-08-14,200,31,1200,37200,
3953,2021-01-12,300,30,1400,42000,
3954,2021-04-10,200,39,1200,46800,
3955,2020-07-21,300,22,1400,30800,
3956,2020-07-26,200,34,1200,40800,
3957,2020-10-03,200,48,1200,57600,
3958,2020-10-29,200,31,1200,37200,
3959,2020-08-04,200,42,1200,50400,
3960,2021-01-25,200,58,1200,69600,
3961,2020-08-12,300,50,1400,70000,
3962,2020-08-06,200,38,1200,45600,
3963,2021-01-14,200,23,1200,27600,
3964,2020-12-11,300,27,1400,37800,
3965,2020-10-11,300,54,1400,75600,
3966,2021-03-30,200,24,1200,28800,
3967,2020-08-13,200,43,1200,51600,
3968,2020-12-06,200,39,1200,46800,
3969,2021-02-22,300,22,1400,30800,
3970,2021-03-08,200,25,1200,30000,
3971,2020-12-01,300,50,1400,70000,
3972,2020-11-17,300,20,1400,28000,
3973,2020-09-20,300,40,1400,56000,
3974,2020-12-17,200,31,1200,37200,
3975,2020-11-04,300,22,1400,30800,
3976,2020-10-29,200,31,1200,37200,
3977,2020-09-23,300,52,1400,72800,
3978,2021-04-06,300,53,1400,74200,
3979,2021-03-13,300,39,1400,54600,
3980,2021-02-13,300,37,1400,51800,
3981,2020-12-13,200,43,1200,51600,
3982,2020-11-11,200,51,1200,61200,
3983,2020-10-24,300,41,1400,57400,
3984,2020-07-07,300,48,1400,67200,
3985,2021-01-31,300,27,1400,37800,
3986,2020-08-07,300,38,1400,53200,
3987,2020-08-07,300,36,1400,50400,
3988,2020-07-31,300,30,1400,42000,
3989,2021-01-02,200,41,1200,49200,
3990,2020-08-05,200,60,1200,72000,
3991,2020-10-27,200,39,1200,46800,
3992,2020-10-27,200,23,1200,27600,
3993,2020-09-05,300,21,1400,29400,
3994,2020-08-30,200,56,1200,67200,
3995,2021-01-26,200,37,1200,44400,
3996,2021-03-26,200,52,1200,62400,
3997,2020-06-24,200,22,1200,26400,
3998,2020-09-01,200,21,1200,25200,
3999,2021-03-25,200,41,1200,49200,
4000,2021-04-12,200,46,1200,55200,
4001,2020-10-29,300,51,1400,71400,
4002,2021-01-03,200,53,1200,63600,
4003,2020-11-21,200,33,1200,39600,
4004,2020-09-06,200,32,1200,38400,
4005,2021-01-16,300,35,1400,49000,
4006,2020-12-11,200,35,1200,42000,
4007,2020-12-27,200,32,1200,38400,
4008,2020-07-14,200,45,1200,54000,
4009,2020-11-13,300,38,1400,53200,
4010,2020-07-23,300,51,1400,71400,
4011,2020-06-28,300,59,1400,82600,
4012,2021-03-14,300,34,1400,47600,
4013,2020-12-29,300,33,1400,46200,
4014,2020-08-23,300,49,1400,68600,
4015,2021-01-23,300,52,1400,72800,
4016,2020-09-24,300,42,1400,58800,
4017,2021-03-23,300,59,1400,82600,
4018,2020-11-05,300,41,1400,57400,
4019,2020-07-27,300,45,1400,63000,
4020,2021-01-04,300,49,1400,68600,
4021,2021-01-02,300,20,1400,28000,
4022,2020-11-03,200,24,1200,28800,
4023,2020-07-30,200,54,1200,64800,
4024,2020-11-27,200,40,1200,48000,
4025,2020-07-22,200,39,1200,46800,
4026,2020-10-11,300,36,1400,50400,
4027,2021-02-14,200,57,1200,68400,
4028,2021-03-18,200,50,1200,60000,
4029,2021-01-03,300,33,1400,46200,
4030,2020-09-07,200,22,1200,26400,
4031,2021-02-01,200,41,1200,49200,
4032,2020-11-05,300,26,1400,36400,
4033,2020-12-09,300,31,1400,43400,
4034,2021-02-19,300,46,1400,64400,
4035,2020-09-13,300,53,1400,74200,
4036,2021-01-29,200,28,1200,33600,
4037,2021-04-05,200,51,1200,61200,
4038,2021-02-17,300,52,1400,72800,
4039,2020-10-04,300,60,1400,84000,
4040,2020-08-03,300,48,1400,67200,
4041,2020-12-12,200,42,1200,50400,
4042,2021-02-15,300,56,1400,78400,
4043,2020-12-13,300,41,1400,57400,
4044,2021-01-15,200,20,1200,24000,
4045,2020-07-17,300,45,1400,63000,
4046,2020-09-02,200,42,1200,50400,
4047,2020-06-26,200,26,1200,31200,
4048,2020-07-20,200,35,1200,42000,
4049,2021-04-04,300,58,1400,81200,
4050,2020-08-18,200,43,1200,51600,
4051,2021-03-13,300,39,1400,54600,
4052,2021-04-09,200,55,1200,66000,
4053,2020-09-16,200,42,1200,50400,
4054,2020-12-12,200,30,1200,36000,
4055,2020-08-08,200,60,1200,72000,
4056,2021-03-01,200,30,1200,36000,
4057,2021-02-24,300,49,1400,68600,
4058,2021-03-10,200,34,1200,40800,
4059,2020-09-15,200,56,1200,67200,
4060,2020-07-25,200,58,1200,69600,
4061,2020-09-24,300,59,1400,82600,
4062,2020-10-26,300,60,1400,84000,
4063,2020-08-13,300,57,1400,79800,
4064,2020-07-30,200,32,1200,38400,
4065,2020-06-24,200,32,1200,38400,
4066,2020-09-19,300,54,1400,75600,
4067,2020-12-08,300,25,1400,35000,
4068,2020-10-07,200,22,1200,26400,
4069,2020-10-20,300,22,1400,30800,
4070,2020-12-15,200,57,1200,68400,
4071,2021-01-30,300,33,1400,46200,
4072,2021-02-10,300,42,1400,58800,
4073,2021-01-21,300,32,1400,44800,
4074,2020-09-30,200,45,1200,54000,
4075,2020-06-26,300,26,1400,36400,
4076,2021-02-13,300,32,1400,44800,
4077,2020-11-24,300,38,1400,53200,
4078,2020-12-30,300,48,1400,67200,
4079,2020-10-20,200,50,1200,60000,
4080,2020-10-01,200,59,1200,70800,
4081,2021-04-14,200,56,1200,67200,
4082,2021-01-27,300,55,1400,77000,
4083,2021-02-09,200,49,1200,58800,
4084,2020-11-15,200,45,1200,54000,
4085,2021-03-18,300,31,1400,43400,
4086,2021-03-23,300,44,1400,61600,
4087,2021-01-04,200,45,1200,54000,
4088,2021-01-14,300,41,1400,57400,
4089,2021-01-19,200,45,1200,54000,
4090,2021-04-05,300,57,1400,79800,
4091,2020-12-05,300,55,1400,77000,
4092,2020-11-13,300,59,1400,82600,
4093,2020-07-31,300,54,1400,75600,
4094,2020-12-31,300,34,1400,47600,
4095,2021-01-10,300,52,1400,72800,
4096,2020-12-09,200,30,1200,36000,
4097,2021-03-27,300,29,1400,40600,
4098,2021-03-23,300,42,1400,58800,
4099,2020-08-20,200,22,1200,26400,
4100,2020-10-13,300,28,1400,39200,
4101,2020-09-29,200,51,1200,61200,
4102,2020-06-29,300,39,1400,54600,
4103,2021-03-28,200,30,1200,36000,
4104,2020-06-30,200,21,1200,25200,
4105,2020-12-23,300,23,1400,32200,
4106,2021-02-25,300,23,1400,32200,
4107,2020-09-20,300,33,1400,46200,
4108,2021-01-30,300,27,1400,37800,
4109,2021-04-07,300,55,1400,77000,
4110,2020-10-23,300,55,1400,77000,
4111,2021-04-16,200,42,1200,50400,
4112,2021-03-24,300,57,1400,79800,
4113,2020-12-26,200,54,1200,64800,
4114,2020-09-09,200,27,1200,32400,
4115,2020-07-21,300,50,1400,70000,
4116,2020-11-22,200,20,1200,24000,
4117,2021-02-20,200,40,1200,48000,
4118,2020-08-08,300,50,1400,70000,
4119,2020-08-09,300,33,1400,46200,
